id	language	institutionID	institutionCode	collectionCode	basisOfRecord	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	eventDate	habitat	eventRemarks	continent	country	countryCode	stateProvince	county	minimumElevationInMeters	maximumElevationInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	scientificName	acceptedNameUsage	nameAccordingTo	kingdom	class	order	family	genus	specificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	taxonomicStatus
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1459	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1459	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1459		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Bulnesia arborea		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Zygophyllales	Zygophyllaceae	Bulnesia	arborea	Especie		(Jacq.) Engl.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1460	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1460	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1460		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Hura crepitans		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Hura	crepitans	Especie		L.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1461	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1461	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1461		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Bursera simaruba		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Burseraceae	Bursera	simaruba	Especie		(L.) Sarg.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1462	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1462	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1462		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Bursera graveolens		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Burseraceae	Bursera	graveolens	Especie		(Kunth) Triana & Planch.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1463	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1463	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1463		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Astronium fraxinifolium		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Sapindales	Anacardiaceae	Astronium	fraxinifolium	Especie		Schott ex Spreng.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1464	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1464	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1464		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura emergente 18 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Pseudobombax septenatum		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malvales	Malvaceae	Pseudobombax	septenatum	Especie		(Jacq.) Dugand	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1465	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1465	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1465		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 50%, altura emergente 12 m., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Bulnesia arborea		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Zygophyllales	Zygophyllaceae	Bulnesia	arborea	Especie		(Jacq.) Engl.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1466	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1466	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1466		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 50%, altura emergente 12 m., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Hybanthus prunifolius		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Violaceae	Hybanthus	prunifolius	Especie		(Humb. & Bonpl. ex Schult.) Schulze-Menz	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1467	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1467	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1467		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 50%, altura emergente 12 m., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Cordia dentata		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Boraginales	Boraginaceae	Cordia	dentata	Especie		Poir.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1468	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1468	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1468	HC6460(ref)	Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 50%, altura emergente 12 m., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Capparis pachaca	Capparidastrum pachaca (Kunth) Hutch.	Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Brassicales	Capparaceae	Capparis	pachaca	Especie		Kunth  	Sinónimo
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1469	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1469	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1469		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Bulnesia arborea		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Zygophyllales	Zygophyllaceae	Bulnesia	arborea	Especie		(Jacq.) Engl.	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1470	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1470	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1470		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Belencita nemorosa		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Brassicales	Capparaceae	Belencita	nemorosa	Especie		(Jacq.) Dugand	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1471	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1471	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1471		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Ampelocera macphersonii		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Rosales	Ulmaceae	Ampelocera	macphersonii	Especie		Todzia	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1472	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1472	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1472		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Machaerium capote		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Fabales	Fabaceae	Machaerium	capote	Especie		Triana ex Dugand	Aceptado
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1473	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1473	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1473		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%, altura dosel 15 m., Cobertura Bosque Secundario 50%., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Capparis odoratissima	Quadrella odoratissima (Jacq.) Hutch.	Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Brassicales	Capparaceae	Capparis	odoratissima	Especie		Jacq.	Sinónimo
IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1474	es	820000142-2	IAvH	IAvH	Observación humana		IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1474	IAvH:BICUB:CARIBE:PLANTAE:OBSERVACIONHUMANA:I2D-BIO_2013_IN020:1474		Hermes Cuadros	7/11/2013	Bosque Seco Tropical	Cobertura Bosque Maduro 50%., Cobertura Bosque Secundario 50%, altura dosel 8 m., Caracteristicas del territorio: Luruaco., Presión dentro del fragmento: Infraestructura humana., Presión en la matriz que rodea el fragmento: Infraestructura humana, tala intensiva.	SA	Colombia	CO	Atlántico	Luruaco	33	33	"10°37'19.5"""	"75°9'52.7"""	grados minutos segundos	WGS84	10.6220833	-75.1646389	4		Croton niveus		Taxonomía y estado taxonómico tomado de http://tnrs.iplantcollaborative.org	Plantae	Equisetopsida	Malpighiales	Euphorbiaceae	Croton	niveus	Especie		Jacq.	Aceptado
